
0xa9e4c7a3f6354fdb237be542ec6000c588b96e00ff4a9012f768cb7571c0df7f,199644990920293548211703943183603310137818488153750019143876485719996647727,Down,2026-01-01 20:15:00.799560+00:00,0.52,413.46,0.53,23
0xa9e4c7a3f6354fdb237be542ec6000c588b96e00ff4a9012f768cb7571c0df7f,199644990920293548211703943183603310137818488153750019143876485719996647727,Down,2026-01-01 20:15:01.863558+00:00,0.52,352.89,0.53,5
0xa9e4c7a3f6354fdb237be542ec6000c588b96e00ff4a9012f768cb7571c0df7f,199644990920293548211703943183603310137818488153750019143876485719996647727,Down,2026-01-01 20:15:02.914148+00:00,0.52,258.62,0.53,5
0xa9e4c7a3f6354fdb237be542ec6000c588b96e00ff4a9012f768cb7571c0df7f,199644990920293548211703943183603310137818488153750019143876485719996647727,Down,2026-01-01 20:15:03.961949+00:00,0.52,161.62,0.53,150.11
0xa9e4c7a3f6354fdb237be542ec6000c588b96e00ff4a9012f768cb7571c0df7f,199644990920293548211703943183603310137818488153750019143876485719996647727,Down,2026-01-01 20:15:05.015894+00:00,0.52,112.52,0.53,192.5
0xa9e4c7a3f6354fdb237be542ec6000c588b96e00ff4a9012f768cb7571c0df7f,199644990920293548211703943183603310137818488153750019143876485719996647727,Down,2026-01-01 20:15:06.064509+00:00,0.51,624.14,0.52,48.4
0xa9e4c7a3f6354fdb237be542ec6000c588b96e00ff4a9012f768cb7571c0df7f,199644990920293548211703943183603310137818488153750019143876485719996647727,Down,2026-01-01 20:15:07.111024+00:00,0.51,668.54,0.52,28.4
0xa9e4c7a3f6354fdb237be542ec6000c588b96e00ff4a9012f768cb7571c0df7f,199644990920293548211703943183603310137818488153750019143876485719996647727,Down,2026-01-01 20:15:08.155999+00:00,0.51,724.54,0.52,35
0xa9e4c7a3f6354fdb237be542ec6000c588b96e00ff4a9012f768cb7571c0df7f,199644990920293548211703943183603310137818488153750019143876485719996647727,Down,2026-01-01 20:15:09.203048+00:00,0.5,1213.84,0.51,20
0xa9e4c7a3f6354fdb237be542ec6000c588b96e00ff4a9012f768cb7571c0df7f,199644990920293548211703943183603310137818488153750019143876485719996647727,Down,2026-01-01 20:15:10.258961+00:00,0.51,45.6,0.52,207.56
0xa9e4c7a3f6354fdb237be542ec6000c588b96e00ff4a9012f768cb7571c0df7f,199644990920293548211703943183603310137818488153750019143876485719996647727,Down,2026-01-01 20:15:11.309122+00:00,0.51,16.6,0.52,208.21
0xa9e4c7a3f6354fdb237be542ec6000c588b96e00ff4a9012f768cb7571c0df7f,199644990920293548211703943183603310137818488153750019143876485719996647727,Down,2026-01-01 20:15:12.357652+00:00,0.51,49.38,0.52,200.09
0xa9e4c7a3f6354fdb237be542ec6000c588b96e00ff4a9012f768cb7571c0df7f,199644990920293548211703943183603310137818488153750019143876485719996647727,Down,2026-01-01 20:15:13.407799+00:00,0.52,154.38,0.53,238.53
