
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:00.468330+00:00,0.45,666.51,0.46,155.28
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:01.519834+00:00,0.45,706.91,0.46,151.06
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:02.565591+00:00,0.46,213,0.47,771.18
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:03.615698+00:00,0.43,5,0.46,15
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:04.676832+00:00,0.51,133.82,0.52,973.31
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:05.726670+00:00,0.5,241.25,0.52,414.89
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:06.773835+00:00,0.49,21.5,0.51,35.76
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:07.826049+00:00,0.51,30,0.52,422.23
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:08.891320+00:00,0.59,97.56,0.6,45
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:09.936784+00:00,0.58,196.19,0.6,75
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:10.985413+00:00,0.6,60.05,0.61,294.69
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:12.042770+00:00,0.57,5,0.6,71.21
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:13.083192+00:00,0.59,294,0.6,6.5
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:14.130899+00:00,0.61,211,0.62,10
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:15.180340+00:00,0.61,392.2,0.63,145.13
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:16.252410+00:00,0.61,214,0.63,141.38
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:17.323029+00:00,0.62,25,0.63,91.89
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:18.380875+00:00,0.63,90.78,0.64,195
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:19.448093+00:00,0.62,112,0.64,98.7
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:20.490648+00:00,0.64,15.54,0.65,147.05
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:21.540135+00:00,0.64,94.59,0.65,16.85
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:22.584814+00:00,0.65,246.65,0.66,32.27
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:23.633891+00:00,0.64,57,0.65,30
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:24.684780+00:00,0.65,29.71,0.66,102.14
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:25.729636+00:00,0.66,96.1,0.67,304.05
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:26.777350+00:00,0.66,20.15,0.67,306.76
0x2cab634f5d159e6f7f7a027e24a0230643a4d1eb976770f6fcc689aff04f6f66,61925184070160683191479418841675361018642099706745823117526133136248175677556,Up,2026-01-01 23:30:27.823817+00:00,0.65,6,0.66,18.81
